Timestamp_ms,Couleur,X_center,Y_center
163632,Blanc,124,203
163632,Blanc,541,187
163667,Blanc,15,179
163667,Blanc,124,204
163667,Blanc,540,187
163696,Blanc,122,202
163696,Blanc,540,187
163728,Blanc,122,203
163728,Blanc,540,187
163758,Blanc,121,203
163758,Blanc,540,187
163790,Blanc,122,203
163790,Blanc,541,187
163820,Blanc,122,203
163820,Blanc,540,187
163851,Blanc,122,202
163851,Blanc,540,187
163883,Blanc,121,203
163883,Blanc,540,187
163913,Blanc,122,203
163913,Blanc,540,187
163946,Blanc,122,202
163946,Blanc,541,187
163976,Blanc,121,202
163976,Blanc,541,187
164008,Blanc,121,202
164008,Blanc,541,187
164036,Blanc,15,179
164036,Blanc,124,203
164036,Blanc,540,187
164071,Blanc,15,178
164071,Blanc,124,204
164071,Blanc,540,187
164102,Blanc,124,203
164102,Blanc,16,177
164102,Blanc,541,186
164135,Blanc,122,203
164135,Blanc,541,186
164164,Blanc,122,203
164164,Blanc,540,187
164194,Blanc,122,203
164194,Blanc,541,187
164228,Blanc,122,202
164228,Blanc,541,187
164272,Blanc,122,203
164272,Blanc,540,187
164302,Blanc,125,203
164302,Blanc,15,179
164302,Blanc,541,186
164337,Blanc,122,203
164337,Blanc,540,187
164383,Blanc,122,202
164383,Blanc,541,187
164413,Blanc,122,203
164413,Blanc,540,187
164443,Blanc,122,203
164443,Blanc,540,187
164475,Blanc,124,202
164475,Blanc,15,179
164475,Blanc,541,187
164504,Blanc,124,203
164504,Blanc,16,176
164504,Blanc,540,187
164537,Blanc,122,202
164537,Blanc,540,187
164585,Blanc,122,203
164585,Blanc,541,186
164615,Blanc,122,203
164615,Blanc,541,187
164645,Blanc,123,203
164645,Blanc,540,186
164680,Blanc,122,202
164680,Blanc,541,187
164726,Blanc,122,204
164726,Blanc,540,187
164757,Blanc,123,202
164757,Blanc,541,186
164789,Blanc,122,203
164789,Blanc,541,187
164836,Blanc,123,203
164836,Blanc,541,186
164867,Blanc,123,203
164867,Blanc,541,187
164899,Blanc,123,203
164899,Blanc,541,187
164930,Blanc,123,203
164930,Blanc,540,186
164962,Blanc,123,202
164962,Blanc,542,187
164993,Blanc,15,178
164993,Blanc,125,204
164993,Blanc,541,187
165024,Blanc,125,204
165024,Blanc,16,177
165024,Blanc,540,187
165050,Blanc,123,203
165050,Blanc,540,187
165081,Blanc,122,202
165081,Blanc,541,186
165114,Blanc,122,203
165114,Blanc,541,187
165144,Blanc,123,203
165144,Blanc,541,187
165177,Blanc,15,179
165177,Blanc,125,204
165177,Blanc,541,187
165207,Blanc,15,178
165207,Blanc,125,203
165207,Blanc,541,187
165241,Blanc,123,202
165241,Blanc,541,187
165278,Blanc,123,202
165278,Blanc,541,187
165324,Blanc,126,204
165324,Blanc,16,177
165324,Blanc,541,186
165357,Blanc,123,204
165357,Blanc,541,186
165387,Blanc,15,179
165387,Blanc,125,204
165387,Blanc,541,187
165434,Blanc,122,203
165434,Blanc,540,187
165483,Blanc,123,203
165483,Blanc,541,187
165532,Blanc,123,203
165532,Blanc,541,186
165580,Blanc,15,179
165580,Blanc,125,203
165580,Blanc,541,186
165624,Blanc,123,203
165624,Blanc,541,187
165671,Blanc,122,203
165671,Blanc,541,186
165720,Blanc,122,203
165720,Blanc,541,186
165758,Blanc,123,203
165758,Blanc,541,187
165791,Blanc,124,203
165791,Blanc,15,178
165791,Blanc,541,187
165819,Blanc,122,203
165819,Blanc,541,187
165854,Blanc,122,203
165854,Blanc,541,186
165886,Blanc,121,203
165886,Blanc,541,187
165920,Blanc,121,203
165920,Blanc,540,187
165966,Blanc,121,202
165966,Blanc,540,186
166014,Blanc,121,201
166014,Blanc,541,186
166038,Blanc,121,202
166038,Blanc,540,187
166066,Blanc,120,203
166066,Blanc,540,186
166082,Blanc,120,203
166082,Blanc,535,188
166112,Blanc,120,203
166112,Blanc,539,186
166148,Blanc,120,203
166148,Blanc,539,186
166184,Blanc,120,202
166184,Blanc,538,186
166228,Blanc,123,203
166228,Blanc,15,178
166228,Blanc,540,186
166261,Blanc,120,202
166261,Blanc,535,188
166292,Blanc,15,179
166292,Blanc,122,203
166292,Blanc,535,188
166325,Blanc,119,203
166325,Blanc,535,188
166356,Blanc,119,203
166356,Blanc,539,186
166402,Blanc,15,178
166402,Blanc,122,204
166402,Blanc,535,188
166435,Blanc,119,203
166435,Blanc,535,188
166481,Blanc,120,203
166481,Blanc,541,186
166528,Blanc,120,202
166528,Blanc,541,186
166574,Blanc,119,202
166574,Blanc,535,188
166602,Blanc,120,203
166602,Blanc,535,188
166632,Blanc,120,202
166632,Blanc,541,186
166665,Blanc,120,203
166665,Blanc,535,188
166733,Blanc,119,203
166733,Blanc,535,188
166774,Blanc,120,203
166774,Blanc,535,188
166808,Blanc,120,203
166808,Blanc,540,186
166855,Blanc,120,203
166855,Blanc,540,186
166902,Blanc,121,202
166902,Blanc,535,188
166933,Blanc,120,202
166933,Blanc,540,186
166982,Blanc,120,203
166982,Blanc,535,188
167026,Blanc,120,203
167026,Blanc,535,188
167076,Blanc,15,178
167076,Blanc,122,204
167076,Blanc,535,188
167124,Blanc,15,178
167124,Blanc,123,203
167124,Blanc,535,188
167163,Blanc,123,203
167163,Blanc,15,178
167163,Blanc,535,188
167199,Blanc,123,202
167199,Blanc,16,177
167199,Blanc,535,188
167247,Blanc,120,203
167247,Blanc,535,188
167293,Blanc,122,203
167293,Blanc,15,179
167293,Blanc,535,188
167337,Blanc,123,204
167337,Blanc,15,178
167337,Blanc,535,188
167370,Blanc,120,202
167370,Blanc,535,188
167400,Blanc,120,203
167400,Blanc,541,187
167454,Blanc,120,203
167454,Blanc,541,187
167498,Blanc,120,202
167498,Blanc,540,186
167547,Blanc,120,203
167547,Blanc,535,188
167591,Blanc,120,203
167591,Blanc,535,188
167620,Blanc,120,203
167620,Blanc,540,186
167653,Blanc,15,179
167653,Blanc,122,204
167653,Blanc,540,186
167685,Blanc,122,202
167685,Blanc,15,179
167685,Blanc,535,188
167730,Blanc,120,203
167730,Blanc,535,188
167763,Blanc,120,202
167763,Blanc,535,188
167793,Blanc,120,202
167793,Blanc,535,188
167827,Blanc,120,202
167827,Blanc,535,188
167875,Blanc,15,178
167875,Blanc,122,203
167875,Blanc,535,188
167924,Blanc,120,202
167924,Blanc,535,188
167967,Blanc,120,203
167967,Blanc,535,188
168017,Blanc,120,203
168017,Blanc,535,188
168061,Blanc,119,203
168061,Blanc,535,188
168085,Blanc,119,202
168085,Blanc,540,187
168115,Blanc,120,203
168115,Blanc,535,188
168149,Blanc,120,203
168149,Blanc,535,188
168179,Blanc,120,203
168179,Blanc,538,187
168207,Blanc,119,203
168207,Blanc,539,187
168239,Blanc,119,203
168239,Blanc,535,188
168271,Blanc,119,202
168271,Blanc,540,187
168304,Blanc,119,202
168304,Blanc,540,187
168336,Blanc,119,203
168336,Blanc,540,187
168369,Blanc,15,180
168369,Blanc,122,203
168369,Blanc,535,188
168401,Blanc,122,203
168401,Blanc,15,178
168401,Blanc,540,187
168430,Blanc,119,203
168430,Blanc,535,188
168464,Blanc,119,203
168464,Blanc,535,188
168497,Blanc,119,203
168497,Blanc,535,188
168546,Blanc,119,203
168546,Blanc,540,186
168590,Blanc,119,202
168590,Blanc,541,186
168635,Blanc,119,203
168635,Blanc,535,188
168669,Blanc,119,203
168669,Blanc,535,188
168729,Blanc,119,202
168729,Blanc,535,188
168760,Blanc,122,203
168760,Blanc,16,172
168760,Blanc,535,188
168809,Blanc,120,203
168809,Blanc,535,188
168859,Blanc,120,203
168859,Blanc,535,188
168901,Blanc,120,203
168901,Blanc,535,188
168953,Blanc,120,203
168953,Blanc,535,188
168997,Blanc,120,203
168997,Blanc,539,187
169040,Blanc,120,203
169040,Blanc,539,187
169077,Blanc,121,202
169077,Blanc,535,188
169132,Blanc,15,178
169132,Blanc,122,204
169132,Blanc,538,187
169164,Blanc,121,203
169164,Blanc,539,187
169199,Blanc,123,204
169199,Blanc,15,178
169199,Blanc,539,187
169245,Blanc,121,203
169245,Blanc,535,188
169293,Blanc,121,202
169293,Blanc,535,188
169337,Blanc,123,202
169337,Blanc,16,176
169337,Blanc,535,188
169380,Blanc,121,203
169380,Blanc,538,187
169413,Blanc,121,203
169413,Blanc,539,187
169448,Blanc,121,203
169448,Blanc,539,187
169478,Blanc,121,202
169478,Blanc,539,187
169512,Blanc,121,203
169512,Blanc,540,187
169558,Blanc,121,203
169558,Blanc,538,187
169600,Blanc,121,203
169600,Blanc,540,187
169634,Blanc,15,178
169634,Blanc,123,203
169634,Blanc,539,187
169679,Blanc,121,202
169679,Blanc,539,187
169713,Blanc,121,202
169713,Blanc,539,187
169758,Blanc,121,203
169758,Blanc,539,187
169794,Blanc,121,202
169794,Blanc,538,187
169839,Blanc,123,203
169839,Blanc,16,176
169839,Blanc,539,187
169882,Blanc,121,203
169882,Blanc,535,188
169920,Blanc,120,203
169920,Blanc,538,187
169965,Blanc,120,203
169965,Blanc,535,188
169994,Blanc,120,202
169994,Blanc,539,187
170028,Blanc,121,203
170028,Blanc,535,188
170077,Blanc,121,203
170077,Blanc,539,187
170122,Blanc,120,203
170122,Blanc,535,188
170166,Blanc,121,203
170166,Blanc,538,187
170197,Blanc,120,202
170197,Blanc,538,187
170235,Blanc,120,203
170235,Blanc,539,187
170277,Blanc,120,203
170277,Blanc,539,187
170311,Blanc,120,203
170311,Blanc,535,189
170356,Blanc,121,203
170356,Blanc,539,187
170404,Blanc,120,203
170404,Blanc,539,187
170452,Blanc,120,203
170452,Blanc,539,187
170497,Blanc,120,202
170497,Blanc,535,188
170544,Blanc,123,203
170544,Blanc,15,177
170544,Blanc,538,187
170591,Blanc,120,203
170591,Blanc,539,187
170629,Blanc,120,203
170629,Blanc,535,188
170658,Blanc,120,203
170658,Blanc,539,187
170689,Blanc,120,203
170689,Blanc,534,189
170726,Blanc,15,178
170726,Blanc,122,203
170726,Blanc,535,188
170762,Blanc,120,203
170762,Blanc,539,187
170806,Blanc,121,203
170806,Blanc,538,188
170841,Blanc,120,203
170841,Blanc,535,188
170872,Blanc,120,203
170872,Blanc,535,188
170903,Blanc,120,203
170903,Blanc,534,189
170935,Blanc,120,203
170935,Blanc,539,187
170965,Blanc,120,203
170965,Blanc,539,187
170999,Blanc,120,203
170999,Blanc,535,188
171042,Blanc,120,203
171042,Blanc,538,187
171077,Blanc,120,203
171077,Blanc,534,189
171122,Blanc,120,203
171122,Blanc,534,189
171156,Blanc,120,203
171156,Blanc,538,187
171199,Blanc,120,202
171199,Blanc,534,188
171229,Blanc,120,203
171229,Blanc,539,187
171266,Blanc,120,202
171266,Blanc,539,187
171311,Blanc,119,203
171311,Blanc,534,188
171344,Blanc,120,203
171344,Blanc,534,188
171388,Blanc,120,203
171388,Blanc,534,189
171418,Blanc,122,204
171418,Blanc,15,177
171418,Blanc,534,188
171451,Blanc,120,202
171451,Blanc,534,189
171500,Blanc,120,203
171500,Blanc,534,188
171546,Blanc,120,203
171546,Blanc,538,187
171592,Blanc,120,203
171592,Blanc,534,189
171636,Blanc,120,203
171636,Blanc,534,188
171664,Blanc,120,203
171664,Blanc,534,188
171696,Blanc,122,203
171696,Blanc,15,178
171696,Blanc,535,188
171727,Blanc,120,203
171727,Blanc,534,188
171762,Blanc,120,203
171762,Blanc,539,187
171812,Blanc,120,203
171812,Blanc,539,187
171858,Blanc,120,203
171858,Blanc,535,188
171905,Blanc,120,202
171905,Blanc,534,188
171952,Blanc,120,202
171952,Blanc,535,188
171995,Blanc,121,200
171995,Blanc,534,188
172030,Blanc,120,202
172030,Blanc,534,189
172072,Blanc,120,203
172072,Blanc,534,188
172103,Blanc,120,203
172103,Blanc,534,189
172141,Blanc,119,203
172141,Blanc,535,188
172200,Blanc,120,202
172200,Blanc,534,188
172244,Blanc,119,203
172244,Blanc,534,188
172278,Blanc,120,203
172278,Blanc,535,188
172325,Blanc,120,203
172325,Blanc,535,188
172372,Blanc,120,202
172372,Blanc,535,188
172420,Blanc,120,202
172420,Blanc,534,188
172466,Blanc,120,203
172466,Blanc,535,188
172511,Blanc,120,203
172511,Blanc,535,188
172544,Blanc,120,203
172544,Blanc,535,188
172591,Blanc,120,203
172591,Blanc,535,188
172641,Blanc,120,202
172641,Blanc,534,189
172687,Blanc,15,179
172687,Blanc,123,204
172687,Blanc,534,188
172729,Blanc,120,203
172729,Blanc,538,187
172780,Blanc,120,203
172780,Blanc,537,187
172825,Blanc,121,203
172825,Blanc,538,187
172870,Blanc,121,202
172870,Blanc,535,188
172903,Blanc,121,203
172903,Blanc,535,188
172946,Blanc,122,203
172946,Blanc,539,187
172970,Blanc,121,203
172970,Blanc,539,188
172987,Blanc,122,203
172987,Blanc,540,188
173003,Blanc,122,203
173003,Blanc,539,187
173018,Blanc,122,203
173018,Blanc,540,187
173050,Blanc,122,203
173050,Blanc,540,187
173082,Blanc,122,203
173082,Blanc,540,188
173111,Blanc,15,178
173111,Blanc,125,203
173111,Blanc,540,188
173146,Blanc,122,203
173146,Blanc,540,187
173179,Blanc,123,203
173179,Blanc,540,187
173208,Blanc,122,203
173208,Blanc,540,188
173239,Blanc,122,203
173239,Blanc,540,187
173268,Blanc,122,202
173268,Blanc,540,187
173308,Blanc,122,203
173308,Blanc,539,187
173351,Blanc,123,203
173351,Blanc,540,187
173386,Blanc,122,203
173386,Blanc,540,188
173435,Blanc,122,203
173435,Blanc,540,188
173481,Blanc,122,203
173481,Blanc,541,188
173526,Blanc,122,203
173526,Blanc,540,187
173576,Blanc,122,203
173576,Blanc,539,188
173624,Blanc,122,202
173624,Blanc,540,188
173671,Blanc,15,178
173671,Blanc,124,203
173671,Blanc,540,187
173713,Blanc,122,203
173713,Blanc,539,187
173747,Blanc,121,202
173747,Blanc,539,187
173791,Blanc,121,202
173791,Blanc,534,188
173828,Blanc,120,203
173828,Blanc,539,187
173875,Blanc,120,203
173875,Blanc,534,189
173920,Blanc,121,203
173920,Blanc,537,187
173955,Blanc,120,203
173955,Blanc,538,187
174016,Blanc,121,202
174016,Blanc,537,187
174062,Blanc,121,203
174062,Blanc,535,188
174108,Blanc,120,203
174108,Blanc,539,187
174158,Blanc,120,203
174158,Blanc,534,188
174202,Blanc,121,202
174202,Blanc,539,187
174248,Blanc,120,203
174248,Blanc,535,188
174294,Blanc,121,203
174294,Blanc,535,189
174323,Blanc,121,202
174323,Blanc,535,189
174358,Blanc,121,203
174358,Blanc,535,188
174404,Blanc,121,203
174404,Blanc,535,188
174450,Blanc,121,203
174450,Blanc,539,187
174498,Blanc,121,203
174498,Blanc,538,187
174544,Blanc,121,203
174544,Blanc,538,187
174589,Blanc,121,203
174589,Blanc,535,188
174636,Blanc,121,203
174636,Blanc,539,187
174669,Blanc,120,203
174669,Blanc,539,187
174714,Blanc,121,203
174714,Blanc,539,187
174762,Blanc,121,203
174762,Blanc,539,187
174795,Blanc,121,202
174795,Blanc,540,187
174842,Blanc,120,203
174842,Blanc,539,187
174887,Blanc,120,203
174887,Blanc,540,187
174933,Blanc,15,179
174933,Blanc,123,202
174933,Blanc,537,187
174982,Blanc,120,203
174982,Blanc,535,188
175013,Blanc,120,202
175013,Blanc,539,187
175061,Blanc,121,202
175061,Blanc,540,187
175106,Blanc,120,203
175106,Blanc,535,188
175156,Blanc,121,202
175156,Blanc,540,186
175201,Blanc,121,203
175201,Blanc,540,187
175251,Blanc,121,203
175251,Blanc,539,187
175289,Blanc,123,203
175289,Blanc,15,178
175289,Blanc,538,187
175317,Blanc,121,203
175317,Blanc,539,187
175348,Blanc,15,178
175348,Blanc,123,203
175348,Blanc,539,187
175378,Blanc,121,203
175378,Blanc,535,188
175394,Blanc,123,203
175394,Blanc,15,179
175394,Blanc,535,188
175427,Blanc,121,203
175427,Blanc,535,188
175456,Blanc,120,202
175456,Blanc,535,188
175489,Blanc,121,203
175489,Blanc,535,188
175524,Blanc,120,203
175524,Blanc,535,188
175560,Blanc,120,203
175560,Blanc,535,188
175607,Blanc,121,203
175607,Blanc,535,188
175637,Blanc,121,203
175637,Blanc,535,188
175668,Blanc,121,203
175668,Blanc,535,188
175702,Blanc,121,203
175702,Blanc,535,188
175731,Blanc,15,179
175731,Blanc,123,204
175731,Blanc,535,188
175761,Blanc,121,203
175761,Blanc,535,189
175799,Blanc,121,203
175799,Blanc,535,188
175843,Blanc,120,203
175843,Blanc,535,188
175869,Blanc,121,203
175869,Blanc,540,187
175907,Blanc,120,203
175907,Blanc,535,188
175955,Blanc,121,202
175955,Blanc,535,188
176000,Blanc,15,180
176000,Blanc,123,202
176000,Blanc,535,188
176032,Blanc,121,202
176032,Blanc,535,188
176078,Blanc,120,202
176078,Blanc,535,188
176108,Blanc,120,202
176108,Blanc,535,188
176141,Blanc,120,202
176141,Blanc,535,188
176190,Blanc,120,202
176190,Blanc,539,187
176231,Blanc,120,202
176231,Blanc,535,189
176258,Blanc,118,203
176258,Blanc,535,188
176291,Blanc,119,202
176291,Blanc,535,188
176324,Blanc,118,202
176324,Blanc,535,188
176357,Blanc,120,202
176357,Blanc,15,179
176357,Blanc,535,188
176384,Blanc,117,202
176384,Blanc,535,188
176418,Blanc,116,202
176418,Blanc,535,188
176447,Blanc,115,201
176447,Blanc,539,187
176480,Blanc,114,201
176480,Blanc,535,188
176512,Blanc,113,202
176512,Blanc,535,188
176543,Blanc,112,201
176543,Blanc,535,188
176574,Blanc,111,201
176574,Blanc,541,186
176605,Blanc,110,201
176605,Blanc,535,188
176635,Blanc,110,201
176635,Blanc,535,188
176666,Blanc,109,197
176666,Blanc,535,188
176697,Blanc,108,197
176697,Blanc,535,188
176743,Blanc,108,196
176743,Blanc,535,188
176774,Blanc,107,195
176774,Blanc,535,189
176808,Blanc,107,196
176808,Blanc,535,188
176839,Blanc,107,196
176839,Blanc,535,189
176871,Blanc,363,372
176871,Blanc,108,197
176871,Blanc,535,188
176900,Blanc,356,365
176900,Blanc,109,201
176900,Blanc,535,188
176932,Blanc,351,361
176932,Blanc,108,199
176932,Blanc,535,189
176967,Blanc,348,360
176967,Blanc,15,179
176967,Blanc,110,197
176967,Blanc,535,188
176995,Blanc,345,359
176995,Blanc,108,197
176995,Blanc,540,187
177028,Blanc,341,357
177028,Blanc,108,198
177028,Blanc,535,188
177058,Blanc,340,355
177058,Blanc,108,197
177058,Blanc,535,188
177087,Blanc,109,194
177087,Blanc,535,188
177119,Blanc,15,180
177119,Blanc,111,194
177119,Blanc,535,188
177166,Blanc,109,195
177166,Blanc,541,186
177211,Blanc,15,178
177211,Blanc,111,196
177211,Blanc,535,188
177244,Blanc,15,181
177244,Blanc,112,195
177244,Blanc,541,186
177273,Blanc,110,194
177273,Blanc,535,188
177306,Blanc,15,180
177306,Blanc,113,195
177306,Blanc,535,188
177340,Blanc,15,181
177340,Blanc,113,195
177340,Blanc,535,188
177369,Blanc,15,180
177369,Blanc,114,195
177369,Blanc,542,186
177400,Blanc,15,179
177400,Blanc,115,195
177400,Blanc,542,186
177433,Blanc,16,175
177433,Blanc,115,196
177433,Blanc,542,186
177465,Blanc,114,195
177465,Blanc,543,185
177528,Blanc,16,171
177528,Blanc,117,196
177528,Blanc,536,188
177559,Blanc,16,171
177559,Blanc,117,196
177559,Blanc,536,188
177591,Blanc,15,180
177591,Blanc,118,196
177591,Blanc,535,188
177622,Blanc,15,181
177622,Blanc,118,196
177622,Blanc,542,185
177651,Blanc,17,166
177651,Blanc,119,196
177651,Blanc,543,186
177679,Blanc,116,195
177679,Blanc,535,187
177709,Blanc,15,181
177709,Blanc,119,196
177709,Blanc,543,185
177740,Blanc,17,171
177740,Blanc,119,196
177740,Blanc,543,186
177772,Blanc,17,166
177772,Blanc,119,196
177772,Blanc,544,185
177802,Blanc,17,166
177802,Blanc,119,196
177802,Blanc,544,185
177834,Blanc,15,182
177834,Blanc,120,196
177834,Blanc,536,188
177865,Blanc,18,165
177865,Blanc,120,196
177865,Blanc,544,185
177927,Blanc,17,166
177927,Blanc,120,196
177927,Blanc,544,185
177959,Blanc,16,174
177959,Blanc,120,196
177959,Blanc,545,185
177993,Blanc,16,174
177993,Blanc,120,196
177993,Blanc,545,185
178026,Blanc,18,161
178026,Blanc,121,196
178026,Blanc,544,185
178057,Blanc,18,162
178057,Blanc,121,196
178057,Blanc,545,184
178088,Blanc,18,162
178088,Blanc,120,192
178088,Blanc,545,185
178118,Blanc,17,167
178118,Blanc,120,191
178118,Blanc,546,185
178151,Blanc,17,166
178151,Blanc,121,196
178151,Blanc,546,185
178183,Blanc,17,166
178183,Blanc,121,196
178183,Blanc,545,185
178215,Blanc,17,168
178215,Blanc,121,196
178215,Blanc,545,185
178246,Blanc,17,167
178246,Blanc,121,196
178246,Blanc,545,185
178278,Blanc,18,163
178278,Blanc,121,191
178278,Blanc,545,184
178339,Blanc,18,164
178339,Blanc,121,196
178339,Blanc,546,185
178373,Blanc,17,166
178373,Blanc,120,192
178373,Blanc,545,185
178420,Blanc,17,166
178420,Blanc,120,192
178420,Blanc,545,185
178463,Blanc,17,167
178463,Blanc,121,196
178463,Blanc,546,185
178500,Blanc,17,165
178500,Blanc,121,196
178500,Blanc,544,185
178547,Blanc,18,162
178547,Blanc,122,196
178547,Blanc,545,185
178589,Blanc,17,166
178589,Blanc,121,196
178589,Blanc,546,185
178625,Blanc,17,167
178625,Blanc,121,196
178625,Blanc,545,185
178670,Blanc,18,161
178670,Blanc,121,196
178670,Blanc,546,185
178723,Blanc,17,166
178723,Blanc,121,196
178723,Blanc,545,184
178767,Blanc,18,162
178767,Blanc,121,196
178767,Blanc,545,185
178815,Blanc,18,160
178815,Blanc,121,196
178815,Blanc,545,185
178863,Blanc,18,160
178863,Blanc,121,196
178863,Blanc,545,185
178910,Blanc,17,166
178910,Blanc,121,196
178910,Blanc,545,185
178957,Blanc,17,167
178957,Blanc,121,196
178957,Blanc,546,185
179003,Blanc,17,167
179003,Blanc,121,196
179003,Blanc,546,185
179050,Blanc,17,167
179050,Blanc,121,196
179050,Blanc,546,185
179084,Blanc,17,165
179084,Blanc,121,196
179084,Blanc,546,185
179129,Blanc,17,166
179129,Blanc,120,192
179129,Blanc,545,185
179176,Blanc,17,166
179176,Blanc,121,196
179176,Blanc,545,185
179225,Blanc,18,159
179225,Blanc,121,196
179225,Blanc,545,185
179274,Blanc,17,164
179274,Blanc,121,196
179274,Blanc,545,184
179322,Blanc,17,164
179322,Blanc,121,196
179322,Blanc,545,184
179367,Blanc,17,166
179367,Blanc,121,196
179367,Blanc,545,185
179413,Blanc,17,167
179413,Blanc,121,196
179413,Blanc,545,185
179462,Blanc,17,168
179462,Blanc,121,196
179462,Blanc,545,185
179511,Blanc,18,163
179511,Blanc,121,196
179511,Blanc,545,185
179559,Blanc,18,163
179559,Blanc,121,196
179559,Blanc,545,184
179594,Blanc,17,166
179594,Blanc,121,196
179594,Blanc,546,184
179627,Blanc,17,165
179627,Blanc,121,196
179627,Blanc,545,184
179658,Blanc,17,166
179658,Blanc,121,196
179658,Blanc,546,184
179692,Blanc,18,161
179692,Blanc,121,196
179692,Blanc,545,185
179722,Blanc,18,161
179722,Blanc,121,196
179722,Blanc,545,185
179753,Blanc,18,164
179753,Blanc,121,196
179753,Blanc,545,184
179784,Blanc,18,162
179784,Blanc,121,195
179784,Blanc,545,184
179816,Blanc,17,167
179816,Blanc,121,196
179816,Blanc,546,185
179856,Blanc,17,166
179856,Blanc,120,191
179856,Blanc,545,185
179899,Blanc,17,167
179899,Blanc,122,195
179899,Blanc,545,184
179948,Blanc,18,165
179948,Blanc,120,191
179948,Blanc,545,184
179991,Blanc,17,165
179991,Blanc,121,196
